Latitude,Longitude,Date,Text,Person,Original BBX,tweet id,lang,location,BBX method flag
38.7653,8.995,Sun Dec 06 13:51:36 +0000 2020,"🙏🏽 @ Addis Ababa, Ethiopia https://t.co/14s1NDxRd2",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1335582669002973186,cy,Ethiopia,False
38.7653,8.995,Thu Dec 03 10:50:58 +0000 2020,"#BlackAndWhite ⚫⚪ 😉 @ Addis Ababa, Ethiopia https://t.co/S5EAJd18UO",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1334450043944906752,cy,Ethiopia,False
38.7653,8.995,Sat Nov 21 09:25:12 +0000 2020,"😉😊 @ Addis Ababa, Ethiopia https://t.co/oHZquP2iWy",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1330079806222905344,cy,Ethiopia,False
38.7653,8.995,Tue Nov 17 08:42:06 +0000 2020,"#ለሀገር_መከላከያ_ክብር_እቆማለሁ
💚💛❤️
Pic By @addisu_dag @ Addis Ababa, Ethiopia https://t.co/LLazw6wULP",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1328619411759108096,en,Ethiopia,False
38.7653,8.995,Tue Nov 03 20:10:55 +0000 2020,"በድጋሚ ከአመት በኃላ 💚💛❤️ @ Addis Ababa, Ethiopia https://t.co/gfdaHfmlUy",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1323719327036616706,et,Ethiopia,False
38.7653,8.995,Sat Oct 31 10:43:00 +0000 2020,"#HappySaturday 😊😉 @ Addis Ababa, Ethiopia https://t.co/wafOHEB2cj",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1322489239947399171,cy,Ethiopia,False
38.7653,8.995,Fri Oct 16 15:42:24 +0000 2020,3 Years Back #Memories #7thLezaAward #MeazaBiru #HaileGebrselassie  @zeritu_kebede @kidist.yilma.9843 @sima__tem #AmanuelHabtamu @tesfayewondmagegn @bisrat.getachew #Taza #EthiopianFilm #AwardWinningFilm 🔥💪🏾🏆 https://t.co/HU9cVXIzoY,Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1317128768503296002,en,Ethiopia,False
38.7653,8.995,Thu Oct 15 06:08:45 +0000 2020,"#DearGod #ThankYou 🙏🏽🙏🏽🙏🏽 @ Addis Ababa, Ethiopia https://t.co/zfCznKru1F",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1316622017748185088,cy,Ethiopia,False
38.7653,8.995,Wed Oct 14 12:57:10 +0000 2020,"#Selfie 😉 @ Addis Ababa, Ethiopia https://t.co/ddZFsu74nD",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1316362412115730432,cy,Ethiopia,False
38.7653,8.995,Sun Oct 11 11:12:45 +0000 2020,"#Sunday 😉 @ Addis Ababa, Ethiopia https://t.co/fQiDZWWdpf",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1315248971804274689,cy,Ethiopia,False
38.7653,8.995,Thu Oct 08 07:33:58 +0000 2020,"#NeverGiveUp 💪🏾😉 @ Addis Ababa, Ethiopia https://t.co/75lHrHp4ML",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1314106749893382145,cy,Ethiopia,False
38.7653,8.995,Tue Oct 06 21:38:19 +0000 2020,"#TB @nardos_adane_official @shewit_kebede_dayeeee #Mesfine 😊😉😊😉 @ Addis Ababa, Ethiopia https://t.co/M7AzxIrlav",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1313594462539526145,cy,Ethiopia,False
38.7653,8.995,Wed Sep 30 11:23:14 +0000 2020,"😉 @ Addis Ababa, Ethiopia https://t.co/SXhBUgv29L",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1311265344187707394,cy,Ethiopia,False
38.7653,8.995,Sun Sep 27 10:19:13 +0000 2020,"#ደመራ #2013 💚💛❤️
🔥🔥🔥 @ Addis Ababa, Ethiopia https://t.co/sX1PaQaSku",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1310162067106811904,cy,Ethiopia,False
38.7653,8.995,Sat Sep 26 16:08:34 +0000 2020,"“መስቀል ሃይላችን ነው ፤ ሃይላችን መስቀል ነው የሚያጸናን መስቀል ነው መስቀል ቤዛችን ነው መስቀል የነፍሳችን መዳኛ ነው።"" 
💚💛❤
#Ethiopia #Meskel #መስቀል @ Addis Ababa, Ethiopia https://t.co/tnYJiF77ox",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1309887598031142912,am,Ethiopia,False
38.7653,8.995,Sat Sep 19 13:59:40 +0000 2020,"#Throwback #HappyWeekendEveryone 😉 @ Addis Ababa, Ethiopia https://t.co/PMJOknLm9E",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1307318442496798722,cy,Ethiopia,False
38.7653,8.995,Thu Sep 17 10:42:49 +0000 2020,"😉 @ Addis Ababa, Ethiopia https://t.co/zQ3enDKWjJ",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1306544130361823235,cy,Ethiopia,False
38.7653,8.995,Wed Sep 16 12:14:52 +0000 2020,"😊😉💪🏽🔥 @ Addis Ababa, Ethiopia https://t.co/XtXcpLMSch",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1306204906798354432,cy,Ethiopia,False
38.7653,8.995,Mon Sep 14 14:16:12 +0000 2020,"#SmileEveryday 😉 @ Addis Ababa, Ethiopia https://t.co/XMsiwwqoHM",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1305510665407418368,cy,Ethiopia,False
38.7653,8.995,Fri Sep 11 13:44:07 +0000 2020,"የሰላም የጤና የፍቅርና የአብሮነት አመት ይሁንልን። 
መልካም አዲስ ዓመት። 
🌻🌻🌻
#HappyNewYear #Ethiopian 🇪🇹 @ Addis Ababa, Ethiopia https://t.co/ko1sI7aayw",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1304415428823977984,am,Ethiopia,False
38.7653,8.995,Thu Sep 10 04:26:13 +0000 2020,"#NewDay #NewYear 💪🏽 @ Addis Ababa, Ethiopia https://t.co/Vct6DOqe18",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1303912639312138241,cy,Ethiopia,False
38.7653,8.995,Wed Sep 09 14:22:45 +0000 2020,"😊 @ Addis Ababa, Ethiopia https://t.co/czeHUWrn8d",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1303700372767285248,cy,Ethiopia,False
38.7653,8.995,Mon Sep 07 13:33:34 +0000 2020,"😊 #WhiteMonday @ Addis Ababa, Ethiopia https://t.co/wdvrUlISMx",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1302963221108752385,cy,Ethiopia,False
38.7653,8.995,Thu Sep 03 12:26:28 +0000 2020,"“The more you praise and celebrate your life, the more there is in life to celebrate.” Oprah Winfrey 😊😉 @ Addis Ababa, Ethiopia https://t.co/JFDkIFUxFV",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1301496781759483909,en,Ethiopia,False
38.7653,8.995,Tue Sep 01 20:45:43 +0000 2020,"#SmileMore 😊😉 @ Addis Ababa, Ethiopia https://t.co/dGR4q9uCWY",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1300897649537712128,cy,Ethiopia,False
38.7653,8.995,Sat Aug 29 17:46:11 +0000 2020,"@arsenal 🔥🔥🔥🔥🔥🔥 #FACup and #CommunityShield #TwoInARow #COYG #LondonisRed 🔴⚪ 🏆🏆@Aubameyang7 mikelarteta @mesutozil1088 @ Addis Ababa, Ethiopia https://t.co/mq8sjU9eNu",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1299765302545313793,et,Ethiopia,False
38.7653,8.995,Sat Aug 29 14:26:49 +0000 2020,"😉 @ Addis Ababa, Ethiopia https://t.co/IvxYrCckSv",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1299715132566761477,cy,Ethiopia,False
38.7653,8.995,Sat Aug 29 08:59:06 +0000 2020,"#ripchadwickboseman🖤 @ Addis Ababa, Ethiopia https://t.co/3myNSnCl8C",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1299632657370939393,cy,Ethiopia,False
38.7653,8.995,Thu Aug 27 11:07:09 +0000 2020,"😉 @ Addis Ababa, Ethiopia https://t.co/bCeIe6n2xZ",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1298940108444442625,cy,Ethiopia,False
38.7653,8.995,Fri Aug 21 08:37:22 +0000 2020,"💪🏽💪🏽💪🏽 @ Addis Ababa, Ethiopia https://t.co/ZiswovaWfk",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1296728085249720321,cy,Ethiopia,False
38.7653,8.995,Sun Aug 09 11:41:44 +0000 2020,"😊 @ Addis Ababa, Ethiopia https://t.co/sNa0Q9bj2x",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1292425828731625472,cy,Ethiopia,False
38.7653,8.995,Sun Aug 02 14:37:08 +0000 2020,"#ግድቡየኔነው
#አባይ 
#GERD
#Ethiopia
#ItsMyDam
🇪🇹🇪🇹🇪🇹
💚💛❤️ @ Addis Ababa, Ethiopia https://t.co/FdaOInB8oA",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1289933253114118145,cy,Ethiopia,False
38.7653,8.995,Sun Aug 02 10:01:08 +0000 2020,"😎 #Sunday 😊 @ Addis Ababa, Ethiopia https://t.co/EMK9LXLIPq",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1289863799512555520,cy,Ethiopia,False
38.7653,8.995,Fri Jul 31 08:15:21 +0000 2020,"ለመላው የእስልምና እምነት ተከታይ ወገኖቻችን በሙሉ እንኳን ለ1441ኛው ታላቁ የዒድ አል አድሃ (ዐረፋ) በዓል በሰላም አደረሳችሁ ።
💚💛💓 @ Addis Ababa, Ethiopia https://t.co/sMgAL0Igoo",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1289112401305055232,am,Ethiopia,False
38.7653,8.995,Thu Jul 30 16:49:23 +0000 2020,"😉 @ Addis Ababa, Ethiopia https://t.co/7jJvV2R1Wj",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1288879372049551366,cy,Ethiopia,False
38.7653,8.995,Mon Jul 27 14:39:23 +0000 2020,"#Selfiethrowback 😊 @ Addis Ababa, Ethiopia https://t.co/KwEC8VTdDB",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1287759495771414536,cy,Ethiopia,False
38.7653,8.995,Fri Jul 24 10:36:38 +0000 2020,"😊 @ Addis Ababa, Ethiopia https://t.co/KKQTfkJLfl",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1286611240916258817,cy,Ethiopia,False
38.7653,8.995,Thu Jun 25 12:09:24 +0000 2020,"😊 @ Addis Ababa, Ethiopia https://t.co/rHPKK4BY6h",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1276125336309305344,cy,Ethiopia,False
38.7653,8.995,Sun Jun 21 11:04:02 +0000 2020,"For my dad in heaven on father's day, I miss you every day not just on father's day. ☹️😊 #HappyFathersDay 🙏🏽 @ Addis Ababa, Ethiopia https://t.co/HX8K82IzGF",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1274659336204189699,en,Ethiopia,False
38.7653,8.995,Fri Jun 19 14:09:37 +0000 2020,"😎😉 #Throwback #SunnyDay #Johannesburg @ Addis Ababa, Ethiopia https://t.co/2HMFkhQQx7",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1273981265998471168,cy,Ethiopia,False
38.7653,8.995,Fri Jun 19 06:39:17 +0000 2020,"😊 @ Addis Ababa, Ethiopia https://t.co/wxj8dAx4Bc",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1273867935585579008,cy,Ethiopia,False
38.7653,8.995,Thu Jun 18 12:17:52 +0000 2020,"Coffee Time ☕😉 @ Addis Ababa, Ethiopia https://t.co/N8Q02RT5Gh",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1273590753348988929,en,Ethiopia,False
38.7653,8.995,Tue Jun 16 10:55:00 +0000 2020,"😊😉😎 @ Addis Ababa, Ethiopia https://t.co/OlL4a4GwsY",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1272845124071022592,cy,Ethiopia,False
38.7653,8.995,Thu Jun 11 18:02:54 +0000 2020,"#Throwback 😉 @ Addis Ababa, Ethiopia https://t.co/1T9yFU7vmg",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1271140867668086784,cy,Ethiopia,False
38.7653,8.995,Sun Jun 07 09:50:37 +0000 2020,"Sunday 😎😎 d_i_b_e_k_u_l_u @ Addis Ababa, Ethiopia https://t.co/dDiGsDponA",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1269567431946702849,en,Ethiopia,False
38.7653,8.995,Wed Jun 03 15:25:37 +0000 2020,"#BlackAndWhite @ Addis Ababa, Ethiopia https://t.co/cTLLTvjobE",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1268202186300887041,cy,Ethiopia,False
38.7653,8.995,Tue Jun 02 10:12:40 +0000 2020,"Keep fixing your mind 😉 @ Addis Ababa, Ethiopia https://t.co/Gc7kfHvUAE",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1267761040286191618,en,Ethiopia,False
38.7653,8.995,Sat May 30 14:15:07 +0000 2020,"#Todaysreality💯 @ Addis Ababa, Ethiopia https://t.co/iiKAXK7FEG",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1266734892689350656,cy,Ethiopia,False
38.7653,8.995,Fri May 29 11:11:51 +0000 2020,"That Face 😏😂 @ Addis Ababa, Ethiopia https://t.co/KjfnmjGFhL",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1266326381320982529,en,Ethiopia,False
38.7653,8.995,Wed May 27 16:32:42 +0000 2020,"What a beautiful sketch with my mom, Thank you so much betty.sisay.  💪🏽 #Sketch #Art #pencildrawing @ Addis Ababa, Ethiopia https://t.co/5ys16ufNxG",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1265682352707121152,en,Ethiopia,False
38.7653,8.995,Tue May 26 12:27:13 +0000 2020,"#WorkHard 💪🏽 @ Addis Ababa, Ethiopia https://t.co/BjeUgRLG06",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1265258186086297600,cy,Ethiopia,False
38.7653,8.995,Mon May 25 11:33:59 +0000 2020,"""Once you replace negative thoughts with positive ones, you'll start having positive results."" --Willie Nelson 😉 @ Addis Ababa, Ethiopia https://t.co/wmxkvo6vQC",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1264882400833699841,en,Ethiopia,False
38.7653,8.995,Sat May 23 18:16:23 +0000 2020,"ኢድ ሙባረክ! Eid Mubarak! 😊 @ Addis Ababa, Ethiopia https://t.co/oHH3PYYl8V",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1264258892265140226,et,Ethiopia,False
38.7653,8.995,Fri May 22 11:18:15 +0000 2020,"Smile 😊 @ Addis Ababa, Ethiopia https://t.co/wsqoO6PvT5",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1263791279332372481,cy,Ethiopia,False
38.7653,8.995,Wed May 20 11:41:03 +0000 2020,"😎😉 @ Addis Ababa, Ethiopia https://t.co/BPK55MvSjX",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1263072240532361216,cy,Ethiopia,False
38.74,9.03,Mon May 18 17:40:54 +0000 2020,Memory never last tesfayewondmagegn 😉 @ Addis Ababa አዲስ አበባ https://t.co/T1n4yJpmWj,Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1262438022437462019,en,Ethiopia,False
38.7653,8.995,Mon May 18 08:14:12 +0000 2020,"😊🤔😊 @ Addis Ababa, Ethiopia https://t.co/ZIlNFls0Cp",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1262295407612198918,cy,Ethiopia,False
38.7653,8.995,Sun May 17 13:59:42 +0000 2020,"#Sunday 😊 @ Addis Ababa, Ethiopia https://t.co/GukbBc0ko4",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1262019969165996033,cy,Ethiopia,False
38.7653,8.995,Fri May 15 13:29:19 +0000 2020,"30 Years Back 😜 @ Addis Ababa, Ethiopia https://t.co/ZELS2bDgNQ",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1261287548263038977,en,Ethiopia,False
38.7653,8.995,Wed May 13 10:15:03 +0000 2020,"😊 @ Addis Ababa, Ethiopia https://t.co/kjeQttUK71",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1260513884202569728,cy,Ethiopia,False
38.7653,8.995,Sun May 10 10:46:24 +0000 2020,"Happy Mother's Day! ❤️❤️❤️ #Emami @ Addis Ababa, Ethiopia https://t.co/vriF0SaHs5",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1259434607545430016,en,Ethiopia,False
38.7653,8.995,Fri May 08 10:16:02 +0000 2020,"Thinking while talking 💭 🤔😉 @ Addis Ababa, Ethiopia https://t.co/wCkki1ZPqs",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1258702189154820097,en,Ethiopia,False
38.7653,8.995,Tue May 05 11:40:24 +0000 2020,"😊 @ Addis Ababa, Ethiopia https://t.co/X23iajxr5w",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1257636258593026048,cy,Ethiopia,False
38.7653,8.995,Tue May 05 06:49:47 +0000 2020,"😊 @ Addis Ababa, Ethiopia https://t.co/IosojyXJY7",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1257563122799443970,cy,Ethiopia,False
38.7653,8.995,Sun May 03 10:25:14 +0000 2020,"Sunday 😉 @ Addis Ababa, Ethiopia https://t.co/DraehnP6q3",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1256892566852829184,en,Ethiopia,False
38.7653,8.995,Fri May 01 21:11:25 +0000 2020,"#MakingPicture 😉 #Taza @ Addis Ababa, Ethiopia https://t.co/vpGUKBWq2f",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1256330409958240256,cy,Ethiopia,False
38.7653,8.995,Thu Apr 30 21:18:55 +0000 2020,"Kill each other with kindness 😆😁😅 @ Addis Ababa, Ethiopia https://t.co/SySWmPFTQH",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1255969909583953920,en,Ethiopia,False
38.7653,8.995,Wed Apr 29 19:14:32 +0000 2020,"😊 @ Addis Ababa, Ethiopia https://t.co/9GB5kPEZaT",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1255576219564879872,cy,Ethiopia,False
38.7653,8.995,Mon Apr 27 11:49:14 +0000 2020,"#MajorThrowBack #Emami 😊😉 @ Addis Ababa, Ethiopia https://t.co/SMu7NOC45A",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1254739378611597319,cy,Ethiopia,False
38.7653,8.995,Sat Apr 25 10:44:51 +0000 2020,"😊 #MakingPicture #Taza #Throwback #TazaCrew #EthiopianFilm #Ethiopian #TesfayeWondemagegne #FikerteDesalegne #YafetHenock tesfayewondmagegn 💚💛❤️ @ Addis Ababa, Ethiopia https://t.co/ReCnalrAde",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1253998401148063744,cy,Ethiopia,False
38.7653,8.995,Tue Apr 21 12:08:39 +0000 2020,"#TB 😎 @ Addis Ababa, Ethiopia https://t.co/Can534vOvN",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1252569936767012867,cy,Ethiopia,False
38.7653,8.995,Sun Apr 19 06:07:07 +0000 2020,"እንኳን ለብርሃነ ትንሳኤው በሰላም፣ በጤና፣ በፍቅር  አደረሳችሁ!!! መልካም በዓል !!!
💚💛❤️ @ Addis Ababa, Ethiopia https://t.co/62CTKKWuIJ",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1251754180055793665,am,Ethiopia,False
38.7653,8.995,Wed Apr 15 13:46:51 +0000 2020,"😊😎 @ Addis Ababa, Ethiopia https://t.co/Eux3E0BwRV",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1250420324602085376,cy,Ethiopia,False
38.7653,8.995,Mon Apr 13 14:04:04 +0000 2020,"When you focus on problems, you will have more problems. When you focus on possibilities, you will have more opportunities. 😉 @ Addis Ababa, Ethiopia https://t.co/cNLYaikequ",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1249699881557602306,en,Ethiopia,False
38.7653,8.995,Sun Apr 12 11:10:37 +0000 2020,"ሆሳእና በአርያም !!!

በእግዚአብሔር ስም የሚመጣ ብሩክ ነው። 
💚💛❤️ @ Addis Ababa, Ethiopia https://t.co/4pzQqm3lXp",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1249293844312702976,am,Ethiopia,False
38.7653,8.995,Thu Apr 09 21:09:02 +0000 2020,"Last week 😂😂😂
Guess who this is back......? so I challenge frehiwottamrat and everyone to post their high school or childhood pictures !!!
#quarantinememories @ Addis Ababa, Ethiopia https://t.co/pPcHooBjSM",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1248357274768347136,en,Ethiopia,False
38.7653,8.995,Tue Apr 07 11:51:54 +0000 2020,"I love Sketch and BlackNWhite mahi_fassil_ 👍🏾 @ Addis Ababa, Ethiopia https://t.co/AJ3WVaCqsr",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1247492293650776065,en,Ethiopia,False
38.7653,8.995,Sat Apr 04 13:21:55 +0000 2020,"Happy 60th Birthday Emami!!! 🎂🎉🎂🎉🎂🎉 @ Addis Ababa, Ethiopia https://t.co/vGpsscHjeI",Yafet Henock,"[[[32.9976911, 3.4049624], [47.9994768, 3.4049624], [47.9994768, 14.8942137], [32.9976911, 14.8942137]]]",1246427783389155328,en,Ethiopia,False
